Data,À vista R$,À vista US$
22/03/2004,210.51,72.26
23/03/2004,209.83,71.98
24/03/2004,207.1,70.68
25/03/2004,198.68,67.65
26/03/2004,202.61,68.94
29/03/2004,203.86,69.34
30/03/2004,205.49,70.64
31/03/2004,207.04,71.49
01/04/2004,209,72.32
02/04/2004,205.85,71.1
05/04/2004,200.03,69.55
06/04/2004,204.49,71.1
07/04/2004,205.02,71.41
08/04/2004,203.69,70.6
12/04/2004,203.08,70.46
13/04/2004,199.2,68.86
14/04/2004,201.86,69.92
15/04/2004,202.56,69.85
16/04/2004,202.07,69.46
19/04/2004,203.65,70.06
20/04/2004,202.39,69.12
22/04/2004,197.41,67.42
23/04/2004,197.41,67.84
26/04/2004,202.11,69.43
27/04/2004,202.16,69.35
28/04/2004,200.62,68.01
29/04/2004,199.95,67.39
30/04/2004,199.44,68.02
03/05/2004,199.76,67.03
04/05/2004,203.5,68.52
05/05/2004,202.14,68.41
06/05/2004,200.92,66.95
07/05/2004,200.38,65.44
10/05/2004,207.92,66.22
11/05/2004,211.26,68.68
12/05/2004,210.35,66.95
13/05/2004,211.18,67.38
14/05/2004,210.75,68.16
17/05/2004,203.71,65.21
18/05/2004,210.87,67.35
19/05/2004,215.03,68.61
20/05/2004,215.77,67.16
21/05/2004,217.65,67.89
24/05/2004,227.99,71.65
25/05/2004,233.45,73.88
26/05/2004,241.4,76.37
27/05/2004,240.74,77.16
28/05/2004,253.76,82.12
31/05/2004,249.61,78.25
01/06/2004,247.07,78.06
02/06/2004,255.61,81.61
03/06/2004,252.07,80.15
04/06/2004,251.04,80.15
07/06/2004,245.1,78.76
08/06/2004,251.52,80.64
09/06/2004,255.81,81.83
11/06/2004,255.11,81.27
14/06/2004,246.57,77.88
15/06/2004,243.2,77.48
16/06/2004,242.7,77.29
17/06/2004,235.38,74.99
18/06/2004,239.81,76.35
21/06/2004,234.08,74.81
22/06/2004,228.24,72.83
23/06/2004,233.51,74.68
24/06/2004,231.49,74.82
25/06/2004,221.45,71.18
28/06/2004,222.95,71.25
29/06/2004,219.42,70.6
30/06/2004,222.95,71.78
01/07/2004,216.59,70.46
02/07/2004,205.36,67.51
05/07/2004,203.3,67.23
06/07/2004,199.23,65.37
07/07/2004,197.58,65.1
08/07/2004,194.87,63.71
09/07/2004,197.4,64.91
12/07/2004,196.96,64.9
13/07/2004,197.56,64.99
14/07/2004,199.96,66.08
15/07/2004,202.35,67.11
16/07/2004,201.22,67.05
19/07/2004,201.62,67.32
20/07/2004,208.17,69.25
21/07/2004,202.81,66.98
22/07/2004,206.02,67.75
23/07/2004,199.78,65.37
26/07/2004,198.19,64.41
27/07/2004,196.36,64.08
28/07/2004,196.12,64.22
29/07/2004,197.22,64.94
30/07/2004,194.78,64.12
02/08/2004,194.79,63.78
03/08/2004,196.93,64.5
04/08/2004,196.45,64.31
05/08/2004,195.69,63.76
06/08/2004,197.33,65.08
09/08/2004,198.36,65.25
10/08/2004,196.7,64.94
11/08/2004,196.84,64.82
12/08/2004,193.29,63.69
13/08/2004,195.29,64.64
16/08/2004,201.4,66.95
17/08/2004,202.71,67.66
18/08/2004,196.35,65.78
19/08/2004,196.76,65.85
20/08/2004,198.24,66.84
23/08/2004,204.66,69.05
24/08/2004,203.37,68.8
25/08/2004,203.98,69.1
26/08/2004,205.06,69.37
27/08/2004,204.04,69.05
30/08/2004,199.09,67.58
31/08/2004,200.31,68.39
01/09/2004,204.39,69.69
02/09/2004,206.15,70.12
03/09/2004,201.73,68.9
06/09/2004,199.84,68.6
08/09/2004,200.22,69.02
09/09/2004,205.26,70.78
10/09/2004,205.55,70.81
13/09/2004,212.47,72.99
14/09/2004,214.99,73.91
15/09/2004,213.56,73.59
16/09/2004,218.63,75.78
17/09/2004,220.02,76.69
20/09/2004,220.94,76.82
21/09/2004,230.8,80.44
22/09/2004,237.92,82.55
23/09/2004,233.57,81.07
24/09/2004,238.33,83.04
27/09/2004,246.69,85.87
28/09/2004,230.04,80.24
29/09/2004,232.52,81.47
30/09/2004,231.06,80.82
01/10/2004,221.32,77.96
04/10/2004,207.56,73.45
05/10/2004,214.08,75.65
06/10/2004,216.81,76.29
07/10/2004,218.94,76.8
08/10/2004,219.77,77.69
11/10/2004,212.33,75.29
13/10/2004,205.57,72.39
14/10/2004,206.75,71.99
15/10/2004,214.59,75.11
18/10/2004,210.74,73.71
19/10/2004,211.29,73.39
20/10/2004,215.89,75.17
21/10/2004,219.7,76.9
22/10/2004,218.22,76.01
25/10/2004,218.84,75.91
26/10/2004,219.91,76.73
27/10/2004,226.11,79
28/10/2004,225.64,78.7
29/10/2004,214.97,75.19
01/11/2004,213.75,74.92
03/11/2004,224.18,79.24
04/11/2004,224.54,79.63
05/11/2004,226.74,80.4
08/11/2004,229.82,81.04
09/11/2004,230.77,81.66
10/11/2004,238.34,84.31
11/11/2004,234.47,83.17
12/11/2004,233.98,83.86
16/11/2004,247.59,88.9
17/11/2004,247.97,89.78
18/11/2004,249.14,89.72
19/11/2004,247.45,88.82
22/11/2004,250.74,91.01
23/11/2004,253.89,92.52
24/11/2004,248.87,90.33
25/11/2004,246.44,89.78
26/11/2004,246.53,90.17
29/11/2004,255.56,93
30/11/2004,256.87,94.51
01/12/2004,254.15,93.75
02/12/2004,260.79,95.42
03/12/2004,256.35,94.63
06/12/2004,254.37,93.55
07/12/2004,256.11,93.2
08/12/2004,262.92,95.3
09/12/2004,262.75,94.48
10/12/2004,264.1,95.17
13/12/2004,250.51,90.63
14/12/2004,253.64,91.73
15/12/2004,266.11,97.66
16/12/2004,270.98,98.93
17/12/2004,279.03,101.99
20/12/2004,282.01,105.38
21/12/2004,283.42,104.93
22/12/2004,270.92,100.12
23/12/2004,283.81,105.04
27/12/2004,284.92,105.92
28/12/2004,286.13,106.37
29/12/2004,293.04,109.88
30/12/2004,287.57,108.11
03/01/2005,282.71,105.72
04/01/2005,278.12,103.01
05/01/2005,280.43,103.56
06/01/2005,276.45,101.52
07/01/2005,280.42,103.44
10/01/2005,278.01,102.85
11/01/2005,271.28,99.7
12/01/2005,280.31,103.78
13/01/2005,285.5,105.66
14/01/2005,283.67,104.98
17/01/2005,284.26,105.21
18/01/2005,295.62,108.76
19/01/2005,293.83,108.42
20/01/2005,290.49,106.88
21/01/2005,288.76,107.43
24/01/2005,284.8,106.23
25/01/2005,287.16,106.83
26/01/2005,291.44,109.4
27/01/2005,287.64,107.89
28/01/2005,285.3,107.78
31/01/2005,286.28,109.64
01/02/2005,285.22,109.28
02/02/2005,285.79,109.29
03/02/2005,288.33,110.77
04/02/2005,296.74,113.52
09/02/2005,308.17,118.3
10/02/2005,312.85,119.45
11/02/2005,314.33,120.71
14/02/2005,307.77,119.29
15/02/2005,314.21,121.55
16/02/2005,310.26,120.21
17/02/2005,307.44,119.96
18/02/2005,307.17,119.34
21/02/2005,306.29,118.81
22/02/2005,300.57,115.65
23/02/2005,318.05,122.61
24/02/2005,311.22,118.24
25/02/2005,303.74,116.02
28/02/2005,313.13,120.9
01/03/2005,313.2,119.63
02/03/2005,315.98,119.55
03/03/2005,317.54,118.4
04/03/2005,317.41,119.5
07/03/2005,324.94,121.29
08/03/2005,335.6,124.57
09/03/2005,334.06,123.54
10/03/2005,348.5,128.41
11/03/2005,344.81,126.77
14/03/2005,347.12,126.09
15/03/2005,345.27,124.83
16/03/2005,347.99,125.9
17/03/2005,349.13,128.45
18/03/2005,343.03,126.25
21/03/2005,340.39,124.82
22/03/2005,342.25,126.85
23/03/2005,334.77,121.73
24/03/2005,323.86,118.2
28/03/2005,337.69,124.01
29/03/2005,341.64,126.63
30/03/2005,352.01,131.54
31/03/2005,357.48,133.99
01/04/2005,349,131.2
04/04/2005,342.77,129.79
05/04/2005,343.53,130.82
06/04/2005,345.43,132.81
07/04/2005,337.07,129.84
08/04/2005,322.38,124.66
11/04/2005,319.51,123.55
12/04/2005,320.25,124.42
13/04/2005,312.04,121.75
14/04/2005,303.06,117.6
15/04/2005,320.38,122.33
18/04/2005,319.9,122.71
19/04/2005,349.63,135.78
20/04/2005,351.57,137.22
22/04/2005,353.85,139.48
25/04/2005,348.45,138.11
26/04/2005,352.16,138.86
27/04/2005,352.22,139.99
28/04/2005,345.5,135.33
29/04/2005,339.25,134.14
02/05/2005,332.24,132.32
03/05/2005,330.52,132.58
04/05/2005,340.23,137.86
05/05/2005,337.32,136.84
06/05/2005,340.53,138.31
09/05/2005,332.4,135.73
10/05/2005,324.06,130.99
11/05/2005,332.7,135.46
12/05/2005,324.58,131.3
13/05/2005,325.71,131.71
16/05/2005,316.47,127.76
17/05/2005,319.6,128.77
18/05/2005,322.34,131.03
19/05/2005,310.36,126.78
20/05/2005,312.15,127.88
23/05/2005,317.78,130.88
24/05/2005,325.4,133.96
25/05/2005,324.21,134.53
27/05/2005,319.69,134.1
30/05/2005,318.23,134.22
31/05/2005,309.13,128.32
01/06/2005,309.24,126.58
02/06/2005,321.34,133.12
03/06/2005,333.57,137.44
06/06/2005,324.19,132.16
07/06/2005,331.53,134.6
08/06/2005,319.04,129.59
09/06/2005,301.04,120.51
10/06/2005,299.52,121.12
13/06/2005,301.06,122.93
14/06/2005,300.45,123.39
15/06/2005,303.29,124.56
16/06/2005,302.44,125.7
17/06/2005,300.34,125.77
20/06/2005,301.68,126.02
21/06/2005,293.62,123.73
22/06/2005,300.23,126.04
23/06/2005,295.33,123.11
24/06/2005,286.13,120.22
27/06/2005,277.71,116.93
28/06/2005,274.52,115.98
29/06/2005,270.72,114.96
30/06/2005,272.74,116.86
01/07/2005,261.06,110.76
04/07/2005,262.82,111.08
05/07/2005,261.25,109.91
06/07/2005,264.03,110.2
07/07/2005,264.01,111.07
08/07/2005,262.06,110.81
11/07/2005,258.7,110.51
12/07/2005,260.66,111.25
13/07/2005,260.35,110.55
14/07/2005,265.87,113.76
15/07/2005,259.81,111.13
18/07/2005,245.59,105.04
19/07/2005,240.12,102.53
20/07/2005,243.3,103.75
21/07/2005,242.76,103
22/07/2005,246.99,103
25/07/2005,250.99,101.95
26/07/2005,251.81,102.74
27/07/2005,247.58,101.51
28/07/2005,255.74,106.25
29/07/2005,262.24,109.73
01/08/2005,254.95,107.71
02/08/2005,266.19,113.66
03/08/2005,264.38,114.4
04/08/2005,264.72,114.9
05/08/2005,261.6,113.25
08/08/2005,256.21,110.01
09/08/2005,257.61,112.25
10/08/2005,259.74,113.97
11/08/2005,265.79,113.3
12/08/2005,263.48,110.99
15/08/2005,238.8,102.49
16/08/2005,246.1,104.41
17/08/2005,247.77,105.25
18/08/2005,242.53,101.86
19/08/2005,250.24,102.14
22/08/2005,252.97,106.07
23/08/2005,257.27,106.75
24/08/2005,253.39,103.89
25/08/2005,247.2,103.08
26/08/2005,243.23,101.22
29/08/2005,243.04,101.9
30/08/2005,247.57,103.85
31/08/2005,254.12,107.77
01/09/2005,260.43,110.26
02/09/2005,255.68,109.69
05/09/2005,254.8,108.98
06/09/2005,248.91,107.06
08/09/2005,238.16,102.61
09/09/2005,236.16,102.24
12/09/2005,225.38,97.06
13/09/2005,224.09,96.26
14/09/2005,232.62,99.92
15/09/2005,226.94,98.84
16/09/2005,219.25,95.37
19/09/2005,210.92,91.86
20/09/2005,226.58,98.51
21/09/2005,220.37,96.87
22/09/2005,229.16,100.69
23/09/2005,224.8,99.2
26/09/2005,211.59,94
27/09/2005,214.64,95.01
28/09/2005,225.24,100.78
29/09/2005,225.84,102
30/09/2005,226.97,101.78
03/10/2005,227.38,101.96
04/10/2005,227.47,100.6
05/10/2005,229.05,100.99
06/10/2005,230.1,100.39
07/10/2005,231.18,102.75
10/10/2005,240.49,107.41
11/10/2005,244.67,109.52
13/10/2005,245.49,108.77
14/10/2005,245.65,109.37
17/10/2005,252.63,112.93
18/10/2005,252.86,112.83
19/10/2005,251.97,111.99
20/10/2005,256.91,114.18
21/10/2005,253.18,111.73
24/10/2005,252.12,111.51
25/10/2005,254.97,112.67
26/10/2005,250.88,110.09
27/10/2005,250.62,109.39
28/10/2005,246.2,108.75
31/10/2005,243.34,108.05
01/11/2005,245.32,109.22
03/11/2005,259.29,116.74
04/11/2005,257.63,116.42
07/11/2005,255.35,115.91
08/11/2005,266.93,121.61
09/11/2005,262.45,120.44
10/11/2005,262.14,120.86
11/11/2005,260.98,120.66
14/11/2005,242.23,109.61
16/11/2005,244.91,111.12
17/11/2005,246.1,112.38
18/11/2005,245.38,110.09
21/11/2005,252.97,113.79
22/11/2005,256.62,114.21
23/11/2005,253.53,113.13
24/11/2005,254.95,113.66
25/11/2005,252.74,113.13
28/11/2005,249.57,113.29
29/11/2005,245.16,112
30/11/2005,243.77,110.5
01/12/2005,241.45,108.71
02/12/2005,238.7,108.06
05/12/2005,237.86,108.32
06/12/2005,237.54,109.11
07/12/2005,235.27,107.18
08/12/2005,236.42,106.3
09/12/2005,240.06,106.55
12/12/2005,247.68,109.59
13/12/2005,244.04,107.74
14/12/2005,235.96,103.45
15/12/2005,242.23,105.32
16/12/2005,244.82,104.76
19/12/2005,256.26,107.58
20/12/2005,257.72,109.85
21/12/2005,253.75,109.99
22/12/2005,256.32,110.01
23/12/2005,256.82,110.8
26/12/2005,256.34,110.11
27/12/2005,259.97,111.2
28/12/2005,264.06,112.46
29/12/2005,267.4,113.89
02/01/2006,264.48,113.03
03/01/2006,264.87,113.63
04/01/2006,270.16,117.97
05/01/2006,284.1,124.17
06/01/2006,296.86,130.09
09/01/2006,295.83,131.48
10/01/2006,288.58,127.52
11/01/2006,289.58,126.79
12/01/2006,290.11,128.09
13/01/2006,295.55,129.85
16/01/2006,297.61,130.88
17/01/2006,303.81,131.46
18/01/2006,303.02,130.44
19/01/2006,296.1,127.19
20/01/2006,300.22,131.79
23/01/2006,297.95,131.95
24/01/2006,297.07,132.38
25/01/2006,302.6,134.67
26/01/2006,300.16,134.54
27/01/2006,296.59,133.84
30/01/2006,292.44,131.97
31/01/2006,285.4,128.85
01/02/2006,284.46,127.9
02/02/2006,285.15,128.1
03/02/2006,284.68,128.87
06/02/2006,276.99,126.77
07/02/2006,276.16,126.27
08/02/2006,274.13,125.4
09/02/2006,274.48,126.49
10/02/2006,277.64,128.18
13/02/2006,269.37,125.12
14/02/2006,261.71,122.41
15/02/2006,261.31,122.28
16/02/2006,253.15,119.64
17/02/2006,259.37,122.06
20/02/2006,260.86,123.22
21/02/2006,265.37,123.08
22/02/2006,261.82,122.29
23/02/2006,264.45,123.46
24/02/2006,264.34,123.52
01/03/2006,264.51,125.01
02/03/2006,260.26,123.23
03/03/2006,263.29,124.66
06/03/2006,257.46,120.19
07/03/2006,258.27,119.07
08/03/2006,261.44,119.6
09/03/2006,262.74,121.58
10/03/2006,259.25,121.2
13/03/2006,254.24,119.14
14/03/2006,252.62,118.82
15/03/2006,257.83,121.56
16/03/2006,250.42,118.68
17/03/2006,244.38,114.95
20/03/2006,247.7,115.27
21/03/2006,253.88,116.78
22/03/2006,247.04,114.79
23/03/2006,249.97,115.62
24/03/2006,248.55,115.39
27/03/2006,248.75,114.58
28/03/2006,253.05,114.55
29/03/2006,248.71,112.34
30/03/2006,257.27,117.53
31/03/2006,250.47,115.69
03/04/2006,254.4,118.93
04/04/2006,249.19,116.72
05/04/2006,250.84,117.54
06/04/2006,251.55,118.1
07/04/2006,251.66,117.05
10/04/2006,251.08,116.4
11/04/2006,244.99,114.48
12/04/2006,245.28,114.99
13/04/2006,245.07,114.62
17/04/2006,247.23,115.74
18/04/2006,252.61,119.33
19/04/2006,250.07,118.29
20/04/2006,256.17,120.83
24/04/2006,251.16,118.81
25/04/2006,242.34,113.93
26/04/2006,247.38,116.8
27/04/2006,243.5,115.68
28/04/2006,244.2,117.01
02/05/2006,248.49,120.63
03/05/2006,244.47,117.82
04/05/2006,239.32,115.56
05/05/2006,237.56,115.6
08/05/2006,237.46,114.71
09/05/2006,237.42,115.2
10/05/2006,237.01,115.05
11/05/2006,229.41,109.19
12/05/2006,229.48,107.03
15/05/2006,231.11,105.72
16/05/2006,231.11,108.2
17/05/2006,229.56,104.16
18/05/2006,232.56,106.92
19/05/2006,232.1,105.12
22/05/2006,232.04,101.37
23/05/2006,235.46,102.69
24/05/2006,237.7,99.04
25/05/2006,231.95,101.11
26/05/2006,231.09,103.16
29/05/2006,232.4,102.15
30/05/2006,234.1,101.34
31/05/2006,235.18,101.24
01/06/2006,236.71,105.06
02/06/2006,238.74,104.85
05/06/2006,230.97,102.61
06/06/2006,227.4,100.75
07/06/2006,227.43,101.53
08/06/2006,228.52,100.58
09/06/2006,227.81,100.75
12/06/2006,228.05,99.59
13/06/2006,228.55,99.24
14/06/2006,228.57,100.16
16/06/2006,225.61,100.49
19/06/2006,219.55,97.45
20/06/2006,219.15,97.57
21/06/2006,218.16,97.74
22/06/2006,219.09,97.63
23/06/2006,218.07,97.79
26/06/2006,217.47,97.48
27/06/2006,218.26,97.53
28/06/2006,218.92,98.61
29/06/2006,217.88,100.27
30/06/2006,218.57,100.96
03/07/2006,221.87,101.77
04/07/2006,221.41,102.08
05/07/2006,220.63,100.29
06/07/2006,221.89,102.02
07/07/2006,219.02,100.38
10/07/2006,220.96,101.36
11/07/2006,219.16,100.3
12/07/2006,220.71,100.32
13/07/2006,221.78,99.9
14/07/2006,218.57,98.77
17/07/2006,217.1,98.46
18/07/2006,216.94,98.93
19/07/2006,217.05,99.7
20/07/2006,214.98,98.03
21/07/2006,214.42,97.51
24/07/2006,213.24,97.28
25/07/2006,214.6,97.41
26/07/2006,214.36,97.88
27/07/2006,214.8,98.04
28/07/2006,218.48,100.5
31/07/2006,219.38,100.82
01/08/2006,216.76,98.93
02/08/2006,225.18,103.25
03/08/2006,230.36,105.82
04/08/2006,228.06,104.42
07/08/2006,235.21,107.65
08/08/2006,234.16,107.51
09/08/2006,240.37,110.87
10/08/2006,235.28,108.92
11/08/2006,232.07,107.19
14/08/2006,225.99,104.53
15/08/2006,228.12,106.55
16/08/2006,233.82,109.36
17/08/2006,229.98,107.42
18/08/2006,230.53,107.37
21/08/2006,239.51,112.34
22/08/2006,244.09,114.17
23/08/2006,239.83,111.45
24/08/2006,239.55,111.21
25/08/2006,238.2,110.43
28/08/2006,230.76,107.83
29/08/2006,231.69,108.37
30/08/2006,232.34,108.67
31/08/2006,233.08,108.66
01/09/2006,233.03,108.95
04/09/2006,232.27,109.35
05/09/2006,240.45,112.78
06/09/2006,240.97,111.97
08/09/2006,229.91,106.49
11/09/2006,229.57,105.5
12/09/2006,228.32,105.32
13/09/2006,230.99,107.04
14/09/2006,228.51,105.65
15/09/2006,227.92,105.91
18/09/2006,226.59,105.54
19/09/2006,228.53,105.65
20/09/2006,228.34,104.89
21/09/2006,235.14,106.45
22/09/2006,237.79,107.75
25/09/2006,238.91,107.67
26/09/2006,237.1,108.12
27/09/2006,237.52,108.61
28/09/2006,239.8,110.4
29/09/2006,237.78,109.53
02/10/2006,228.99,106.11
03/10/2006,232.83,107.1
04/10/2006,233.84,108.16
05/10/2006,234.45,108.59
06/10/2006,232.58,107.53
09/10/2006,232.88,108.01
10/10/2006,231.04,107.31
11/10/2006,232.54,107.76
13/10/2006,231.36,108.26
16/10/2006,228.88,107.46
17/10/2006,231.3,108.49
18/10/2006,230.56,107.84
19/10/2006,230.22,107.53
20/10/2006,230.88,107.84
23/10/2006,240.75,112.61
24/10/2006,241.69,112.41
25/10/2006,241.55,112.56
26/10/2006,242.43,113.39
27/10/2006,242.89,113.82
30/10/2006,243.1,113.07
31/10/2006,242.78,113.29
01/11/2006,244.58,114.08
03/11/2006,256.23,119.73
06/11/2006,257.67,120.58
07/11/2006,258.4,120.86
08/11/2006,261.8,122.05
09/11/2006,267.92,125.14
10/11/2006,265.19,123.23
13/11/2006,265.34,122.33
14/11/2006,268.04,124.73
16/11/2006,273.82,127.12
17/11/2006,262.38,121.47
20/11/2006,271.32,125.2
21/11/2006,273.28,126.34
22/11/2006,272.87,125.98
23/11/2006,273.61,126.2
24/11/2006,273.71,126.14
27/11/2006,279.39,127.52
28/11/2006,285.54,130.5
29/11/2006,284.78,131.29
30/11/2006,286.74,132.51
01/12/2006,289.46,133.52
04/12/2006,286.75,132.51
05/12/2006,289.82,134.67
06/12/2006,288.27,134.33
07/12/2006,288.54,134.64
08/12/2006,290.35,135.68
11/12/2006,295.14,138.05
12/12/2006,293.38,136.33
13/12/2006,295.82,137.85
14/12/2006,295.04,137.35
15/12/2006,290.53,135.32
18/12/2006,290.69,135.27
19/12/2006,287.68,133.56
20/12/2006,293.2,135.87
21/12/2006,290.11,134.5
22/12/2006,290.32,135.22
26/12/2006,293.34,136.82
27/12/2006,293.46,136.75
28/12/2006,293.8,137.55
02/01/2007,292.21,137.12
03/01/2007,287.95,134.55
04/01/2007,291.39,135.91
05/01/2007,282.56,131.3
08/01/2007,281.01,130.64
09/01/2007,282.39,131.35
10/01/2007,283.28,131.82
11/01/2007,282.67,131.78
12/01/2007,282.05,131.74
15/01/2007,282.68,132.09
16/01/2007,285.05,133.2
17/01/2007,283.82,133
18/01/2007,282.37,132.26
19/01/2007,281.16,131.94
22/01/2007,279.65,130.92
23/01/2007,276.38,129.57
24/01/2007,278.88,130.99
25/01/2007,276.64,129.63
26/01/2007,275.1,128.67
29/01/2007,276.27,129.4
30/01/2007,275.22,129.18
31/01/2007,277.16,130.49
01/02/2007,274.17,130.43
02/02/2007,273.98,130.15
05/02/2007,270.58,129.22
06/02/2007,270.35,129.6
07/02/2007,271.49,129.65
08/02/2007,268.07,128.08
09/02/2007,268.56,127.4
12/02/2007,267.86,126.71
13/02/2007,264.99,125.71
14/02/2007,266.75,127.51
15/02/2007,265.21,126.71
16/02/2007,264.3,126.28
21/02/2007,261.36,125.84
22/02/2007,267.34,128.4
23/02/2007,265.85,127.26
26/02/2007,264.97,127.15
27/02/2007,266.21,125.57
28/02/2007,265.82,125.33
01/03/2007,263.6,124.4
02/03/2007,260.96,122.4
05/03/2007,258.28,120.98
06/03/2007,258.71,122.2
07/03/2007,257.28,121.76
08/03/2007,257.04,121.99
09/03/2007,254.93,121.45
12/03/2007,254.59,121.93
13/03/2007,251.21,119.4
14/03/2007,249.85,119.15
15/03/2007,250.31,119.77
16/03/2007,249.9,119.4
19/03/2007,250.06,120.28
20/03/2007,247.01,118.93
21/03/2007,251.36,122.02
22/03/2007,248,120.33
23/03/2007,252.51,122.46
26/03/2007,253.78,123.19
27/03/2007,249.7,121.04
28/03/2007,249.29,120.49
29/03/2007,246.9,120.79
30/03/2007,244.47,118.62
02/04/2007,239.1,116.75
03/04/2007,246.54,121.03
04/04/2007,245.08,120.49
05/04/2007,246.2,121.16
09/04/2007,240.96,118.99
10/04/2007,241.18,118.92
11/04/2007,241.56,118.53
12/04/2007,250.13,122.97
13/04/2007,244.01,120.74
16/04/2007,236.6,116.15
17/04/2007,241.13,118.43
18/04/2007,240.04,118.07
19/04/2007,239.2,117.89
20/04/2007,237.09,116.96
23/04/2007,237.52,116.66
24/04/2007,233.31,114.65
25/04/2007,231.52,114.56
26/04/2007,230.87,113.9
27/04/2007,228.63,112.51
30/04/2007,226.84,111.42
02/05/2007,225.74,111.53
03/05/2007,225.34,111.17
04/05/2007,227.51,111.8
07/05/2007,225.5,111.58
08/05/2007,225.42,111.48
09/05/2007,228.02,112.94
10/05/2007,228.33,112.87
11/05/2007,226.21,112.09
14/05/2007,229.49,114.23
15/05/2007,227.77,114.92
16/05/2007,230.74,118.15
17/05/2007,237.05,121.44
18/05/2007,235.82,120.26
21/05/2007,236.75,122.1
22/05/2007,236.05,121.43
23/05/2007,237.28,121.62
24/05/2007,241,122.34
25/05/2007,238.71,122.29
28/05/2007,238.64,122.82
29/05/2007,235.13,120.58
30/05/2007,236.44,121.75
31/05/2007,235.38,122.21
01/06/2007,243.81,127.99
04/06/2007,239.13,124.03
05/06/2007,244.26,125.58
06/06/2007,243.73,124.86
08/06/2007,239.49,121.88
11/06/2007,243.66,125.56
12/06/2007,240.25,123.46
13/06/2007,244.06,125.48
14/06/2007,242.52,125.85
15/06/2007,242.63,126.83
18/06/2007,240.83,126.35
19/06/2007,238.79,125.35
20/06/2007,243.48,126.22
21/06/2007,239.69,125.03
22/06/2007,241.39,124.24
25/06/2007,232.34,119.09
26/06/2007,236.57,121.13
27/06/2007,239.17,123.1
28/06/2007,239.27,124.49
29/06/2007,240.86,124.8
02/07/2007,239.41,125.02
03/07/2007,238.04,124.57
04/07/2007,239.33,125.3
05/07/2007,240.03,125.41
06/07/2007,237.77,124.94
09/07/2007,233.72,123.08
10/07/2007,240.68,127.14
11/07/2007,237.93,125.76
12/07/2007,238.14,127.08
13/07/2007,234.53,125.96
16/07/2007,238.01,127.21
17/07/2007,237.71,127.8
18/07/2007,239.5,128.76
19/07/2007,240.42,129.68
20/07/2007,239.19,128.87
23/07/2007,237.09,128.71
24/07/2007,241.5,129.77
25/07/2007,239.88,128.49
26/07/2007,236.96,122.9
27/07/2007,240.62,127.04
30/07/2007,238.95,127.44
31/07/2007,240.48,127.78
01/08/2007,239.73,126.71
02/08/2007,243.45,129.84
03/08/2007,245.53,129.23
06/08/2007,249.22,130.76
07/08/2007,247.21,129.63
08/08/2007,250.94,133.06
09/08/2007,253.55,131.65
10/08/2007,256.72,131.52
13/08/2007,259.2,133.4
14/08/2007,260.24,131.1
15/08/2007,261.33,128.67
16/08/2007,260.02,124.29
17/08/2007,261.11,128.95
20/08/2007,261.71,128.99
21/08/2007,262.32,128.97
22/08/2007,261.87,130.22
23/08/2007,261.41,131.49
24/08/2007,258.3,133.01
27/08/2007,251.49,128.9
28/08/2007,253.8,126.71
29/08/2007,251.2,127.77
30/08/2007,252.12,127.72
31/08/2007,252.06,128.41
03/09/2007,251.19,128.55
04/09/2007,254.51,130.58
05/09/2007,251.71,127.83
06/09/2007,251.94,128.54
10/09/2007,258.33,132.75
11/09/2007,254.98,132.46
12/09/2007,252.69,132.37
13/09/2007,250.1,131.36
14/09/2007,253.01,133.09
17/09/2007,262.85,136.9
18/09/2007,266.42,141.94
19/09/2007,266.47,142.58
20/09/2007,267.21,141.98
21/09/2007,262.61,140.58
24/09/2007,268.49,143.5
25/09/2007,269.38,144.83
26/09/2007,259.91,140.72
27/09/2007,261.75,142.03
28/09/2007,260.25,141.9
01/10/2007,269.87,149.1
02/10/2007,268.43,147.08
03/10/2007,270.78,147.24
04/10/2007,269.25,147.54
05/10/2007,269.48,149.38
08/10/2007,271.44,149.31
09/10/2007,262.23,145.44
10/10/2007,262.17,145.25
11/10/2007,269.67,149.32
15/10/2007,255.68,140.87
16/10/2007,254.63,140.29
17/10/2007,256.25,140.72
18/10/2007,249.69,139.81
19/10/2007,249.3,138.04
22/10/2007,247.84,136.32
23/10/2007,247.24,137.51
24/10/2007,246.13,136.13
25/10/2007,241.96,134.87
26/10/2007,242.37,137.01
29/10/2007,243.3,138.47
30/10/2007,240.95,137.53
31/10/2007,239.75,138.1
01/11/2007,244.55,139.9
05/11/2007,238.91,136.6
06/11/2007,240.09,138.3
07/11/2007,244.12,140.3
08/11/2007,244.38,140.05
09/11/2007,244.47,140.02
12/11/2007,243.45,137
13/11/2007,245.14,138.73
14/11/2007,246.72,142.28
16/11/2007,247.23,141.52
19/11/2007,242.36,137.16
20/11/2007,245.38,139.26
21/11/2007,245.61,138.29
22/11/2007,245.69,138.03
23/11/2007,246.53,136.66
26/11/2007,247.34,135.6
27/11/2007,247.38,134.74
28/11/2007,252.48,140.73
29/11/2007,251.42,140.15
30/11/2007,253.16,141.19
03/12/2007,253.65,141.39
04/12/2007,258.21,142.74
05/12/2007,260.93,145.2
06/12/2007,253.84,142.93
07/12/2007,257.25,146.25
10/12/2007,258.2,146.2
11/12/2007,260.48,148.17
12/12/2007,263.05,148.36
13/12/2007,261.07,146.42
14/12/2007,262.1,145.86
